GeneID,CH323,CH572,CH300,CH269,CH290,CH150,CH704,CH188B,CH274,CH198,CH315,CH235,CH339,CH308,CH172A,CH188A,CH328,CH727,CH295,CH288,CH722,CH172B
ENST00000592813.ZMYND15.102,11.1655,0,3.92231,0,10.9657,0,7.18029,0,0,0,4.07624,8,0,6,5.61484,5.09424,10,11.7494,0,10.4574,0,0
ENST00000368642.TCERG1L.17,3,4,0,0,8,3,11,9,9,4,1,0,2,2,9,19,6,24,7,12,9,0
ENST00000357472.MBNL1.19,14.7129,0,0,0,0,0,28.9524,0,0,27.591,0,3.16E-08,0,0,32.6264,36.4774,2.08E-05,0,19.8142,0,19.5806,0
ENST00000460412.DCUN1D1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000535296.SLC3A2.11,49.5333,61.4906,25.302,37.7187,64.2194,28.4,101.6,45.1894,37.5986,47.6,20.0876,24.9484,13.8,28.2,133.4,104.095,12.533,73.2896,60.351,69.6,83.1984,27.7317
ENST00000673714.CEL.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENST00000642879.CHD4.7,12.0384,16.1834,22.3287,27.8824,91.9493,39.9196,143.929,43.6427,56.4849,79.6387,30.517,0,0,23.6118,206.101,128.991,14.4221,49.999,27.1499,102.902,114.769,11.3981
ENST00000659993.LRP8.5,0,0,0,0,0,0,0,0,0,0,0,0.694544,0,0,0,0,0,0,0,0,0,0
ENST00000320892.RNF144A.6,278,383,350,307,153,528,288,307,195,218,373,491,282,590,856,496,528,419,325,283,441,156
ENST00000334634.TRIM46.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000676176.SCN11A.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000308208.CCDC63.57,37.7534,0,12.6481,0,0,25.2348,12.6753,0,0,12.638,0,12.5881,0,12.5434,24.7912,12.3872,0,0,0,0,12.602,0
ENST00000437437.NR1I3.39,0,0,0,0,0,1.01406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126468
ENST00000343110.PRELP.41,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0
ENST00000217270.PROKR2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000443571.GSTK1.25,0,0,0,0,2.66293,0,0,3.41215,0,3.32679,0,0,0,0,3.6385,0,5.04408,0,0,1.94416,0,0
ENST00000431683.GLB1L3.53,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1.19249,1,0,0,0,1,0
ENST00000543772.PSMC1.9,99.1514,103.358,17.8554,22.9223,97.3097,77.7724,100.582,90.7166,65.8186,115.472,40.5153,44.0354,52.9414,59.9451,231.452,259.459,25.1648,200.369,106.747,118.5,168.936,47.4567
ENST00000422135.SYBU.16,0,0,0.00344138,0,0,0,0,0,0,2,0,0,0,0,0.00526911,0,0,0,0,0,0,0
ENST00000312442.GLIPR1L1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000522830.LRRC34.19,5,8,3,0,12,5,7.97394,11,10,10,1,8,2,0,0,24,1,2.2764,13,11,11.0758,5
ENST00000221419.HNRNPL.43,1341,2030,1679,1034,1653,1096,2367,1820,1117,1479,839,1148,1263,1161,4596,2765,1412,2125,1713,1700,2407,995
ENST00000322066.DEFB114.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000448276.SMARCD2.32,72.5205,170.025,48.6076,120.06,230.152,36.3612,250.449,224.757,97.0341,166.04,54.94,0,18.346,96.3945,344.894,213.917,54.8373,121.376,132.8,229.732,254.196,84.7685
ENST00000377291.HRH2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000370186.ATP2B3.4,0.0270199,0.0620786,0.00328798,0,0,0.00691934,0,0.0623071,0.0479209,0,0.125701,0.00474025,0.00348365,0,11.1626,0,0,0,0.0615793,0,0,0.031375
ENST00000577353.CRHR1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000610475.MRNIP.111,7.87061,4.76214,0,8.21968,2.96815,16,15.2232,28.7804,20.5699,0,16,0,1,0.0518036,28.7037,0.177986,11,24.7989,5.93466,17.2139,21.4573,10.4839
ENST00000444740.CD79A.43,11.7806,9.90295,24.7784,4.74339,0,6.75276,19.568,34.4312,6.5184,6.82235,0,0,5.89639,12.0711,15.2077,17.8668,0,27.6447,10.0283,58.7076,22.038,10.0797
ENST00000379789.PFKFB3.68,72.4151,62.858,29.0608,40.1703,123.266,0,190.411,60.0083,15.5141,58.6376,50.6269,0,2.23247,50.0483,107.607,100.796,28.7744,61.7127,60.9981,141.43,158.476,41.055
ENST00000395859.VCPKMT.9,0.158039,0.365338,7,8.42624,13.6738,0,0.00122003,16.775,14.0928,0,0,0,0,0.000282967,15.0034,10.6718,0,21.2885,8.91728,18.972,12.3735,11
ENST00000395153.DACT1.9,7,14,7,3,5,3,9.20438,2,3,9,3,2,9,5,29,0,7,7,15,8,0,3
ENST00000590752.SYT4.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000550929.LETMD1.7,9.82E-05,49.2357,44.3138,10.8606,0,0,0.00248147,0,1.0906,0,0.0298391,0,29.8995,65.7398,0,0,21.8589,14.8774,0,0,30.0012,32.2682
ENST00000372369.ST3GAL3.5,10.2521,45.558,35.5164,46.7366,69.3072,18.5436,116.333,18.1084,31.5898,59.5017,18.5834,11.3196,2.98523,25.7592,62.941,69.1416,7.63684,59.5373,72.3525,65.8588,63.7104,24.5637
ENST00000295951.SLMAP.31,9.07415,0,0,19.0003,0,0,54.0836,50.919,33.1951,0,9.37307,0,0,0,0,0,0,0,47.5054,10.1983,0,11.4369
ENST00000415130.CDC25C.15,0,0.525288,0,0,0.5,0,0,0,0,0,0,0,0,0.821534,7,3.78448,0,0,0,1,2,2
ENST00000368968.CEP57L1.1,6.87661,0,13.7287,2.52747,16.3168,0,10.5184,0,13.788,5.57649,0,0,0,0,30.5979,5.04526,0,8.60155,19.5041,3.47587,24.2889,6.29175
ENST00000331343.POFUT2.36,29.4209,11.996,36.3538,23.2166,80.6677,32.047,107.101,11.5946,22.1115,52.5408,30.1454,13.8874,4.95675,0,156.66,53.491,6.14042,48.4667,49.8782,81.5954,112.927,0
ENST00000382401.CPEB2.24,0,3.82886,0,0,1.11067,10.0304,9.58889,0,0,0,6.41267,0,0,0,0,1.67244,0,0,8.72133,0,0,9.40594
ENST00000337665.ARHGEF1.43,107.545,144.385,0,30.5803,331.397,0.00737601,374.13,209.746,92.8582,96.7687,89.0024,34.7294,26.6544,68.4811,549.711,429.403,65.7034,218.269,231.794,179.298,233.317,106.071
ENST00000430767.SEC14L1.32,1333.51,2692.64,1791.71,1750.77,1545.46,2312.04,2126.88,1781.73,1110.54,1851.03,966.129,1992.29,1713.05,2152.44,5601.72,2820.91,2157.53,2506.85,2036.04,1721.47,2344.86,952.002
ENST00000558812.MEF2A.60,0,0,0,0,0,0,1.77914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000261643.COX10.50,33,32,24,16,43,18,55,57,42,48,19,10,3,17,80,78,5,34,55,40,71,14
ENST00000046640.CTNS.50,25.9844,30.8844,6.86404,28.4292,65.0003,17.3276,88.7827,57.8825,44.4257,52.2447,16.5324,7,9,23.8991,108.348,67.0402,16.3296,81.8161,78.1584,68.8642,67.6259,34.1794
ENST00000263112.GGT5.129,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
ENST00000555042.DCAF4.9,14.1086,27.2868,10.9112,5.4476,36.8061,12.9811,44.9628,49.1595,23.1594,39.5263,5.15362,8.07082,1.02301,12.444,58.4518,84.5076,2.57021,28.826,10.3988,41.1179,57.1069,8.83409
ENST00000433566.XPO7.70,1590.95,2398.47,1622.74,1106.59,993.097,1402.63,1320.99,2027.56,1191.27,1640.34,3597.6,1897.75,1839,2419.43,4339.19,2710.16,2436.95,2045.14,1819.93,5195.54,1869.14,1244.08
ENST00000525634.RPS13.11,438.095,362.47,306.657,137.258,531.639,0.159221,868.756,328.288,284.516,40.5807,14.7858,183.448,337.028,121.053,0.939252,2.56E-06,164.611,1391.23,544.245,389.51,1273.67,1.20695
ENST00000456430.CAND2.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
ENST00000630369.THEMIS.1,283,282,81.4999,334,505,148.5,703,565.5,441,456.5,157,39.4973,21.5,194.5,440.5,887.5,42.5,406.5,524.5,506,542.5,111.106
ENST00000587152.EML2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000338380.SLPI.87397,9,16,44,17,12,14,6,22,3,22,4,6,0,45,11,14,0,15,6,14,9,12
ENST00000579916.CCDC178.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000357590.SLC37A4.14,22.8358,30.0879,20.2419,54.3116,52.0855,32.79,87.4283,12.8633,12.8991,33.8741,15.1155,0,0,17.2545,62.5543,26.6946,13.4888,41.0994,35.3149,30.6304,48.8243,28.9196
ENST00000194900.DLG3.73,14.8239,36,0,24.6127,33,22.9778,24.7191,39.2947,24.6575,34,16,10,0,24,104.659,48,8,24.6678,57,41.6703,56,26
ENST00000355091.GPAA1.16,163.547,162.765,82.0342,137.237,180.172,84.5595,319.039,130.19,74.1418,263.734,86.7421,40.5149,48.3228,96.564,523.12,463,117.672,222.158,257.239,263.888,323.013,84.4515
ENST00000616322.THOC1.52,0,0,0,0,19.2531,0,0,11.5241,0,0,0,9.16122,13.2169,8.61215,32.3218,8.70479,0,0,12.4718,50.2226,15.0377,0
ENST00000626918.CDK11B.5,37.8211,30.4477,20.7175,38.5758,43.5359,15.3097,45.7598,10.802,15.5918,42.8542,0,4.73746,2.61875,15.9273,96.3358,32.2293,3.57165,38.0755,39.4162,31.6455,74.2949,4.63229
ENST00000380025.NDEL1.50,0,5.1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000506857.KIF2A.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000681949.HSP90B1.42,14.6564,8.24638,9.26531,24.5221,15.5617,25.3654,35.4918,36.9363,36.0074,22.8654,8.22464,0,0,7.02579,25.4956,66.4303,19.0126,57.6143,22.339,17.1782,30.0774,0
ENST00000660144.JAKMIP3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
ENST00000420993.NCAPH2.44,83.11,91.837,29.2751,61.4567,180.425,60.5,211.789,147.23,91.3913,123.456,65.3689,30.2388,14.6199,47.2557,366.498,313.042,65.5,172.859,127.713,163.963,229.471,50.0471
ENST00000360779.SDCBP2.37,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
ENST00000397332.MYCL.5,2,0,0,0,0,7,6,0,2,0,0,0,0,2,20,5,3,0,0,0,3,3
ENST00000375472.SUSD3.87,18.0249,26.0953,0,49.6049,49.0765,6.65211,58.792,80.9771,2.16E-08,30.2294,21.9703,16,0,24.0056,88.3654,154.242,6.09535,63.3846,71.8966,75.5285,131.164,0
ENST00000521688.ENY2.16,45,61,57,34,67,77,74,106,58,64,33,60,70,45,133,164,53,90,55,66,75,38
ENST00000392190.NIT1.39,0,0,0,0,0,0,0,0,0,0,0,2.62819,0,0,0,0,0,0,0,0,0,0
ENST00000263960.COQ10B.2,18.7639,27,17.6814,25.3719,43.2887,11.0867,77.432,63.2301,52.4408,29.0286,8.96931,5,9,13,68.5217,119.928,12,55,46.0633,58,59.9256,11.0671
ENST00000294954.LHCGR.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000349048.PFKL.36,132,215,72,98,329,114,428,205,172,204,95,70,20,75,542,372,77,324,275,280,476,122
ENST00000377705.NOL9.5,118,145,44,122,192,51,250,254,122,170,61,18,12,52,232,295,29,200,151,203,252,63
ENST00000355667.DNM2.113,441.659,565.852,354.339,406.092,235.999,411.663,420.008,410.473,197.398,266.093,195.854,310.155,494.452,350.752,1435.7,753.034,367.52,660.829,642.745,289.85,540.816,365.811
ENST00000374293.GNG10.8,570,655,621,410,351,587,855,548,256,555,362,744,1029,481,2258,841,538,504,760,365,352,457
ENST00000295605.SLC15A2.18,6,3,3,1,0,3,3,2,1,4,3,0,2,1,7,4,1,1,0,1,0,4
ENST00000666974.JAKMIP3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000439169.TRMT2A.125,7.70902,35.092,0,17.6787,40.026,0,7.23689,18.1044,16.336,0,0,0,0,0,7.12781,13.9146,0,26.7311,19.1384,6.6075,33.4318,0
ENST00000374941.RRAGB.4,119,113,122.112,97,119,178.092,106.044,178.81,120.271,103.948,93,107,198.924,81.1129,385.526,300.315,125,114.245,88.6315,101,150.225,71
ENST00000523767.NDST1.15,2.83564,0,0,0,13.335,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23818,0,9.77973,0
ENST00000337623.EDRF1.17,0,0,42.2939,20.3169,54.247,0,129.133,76.387,5.16E-07,60.2482,21.9902,0.0358194,0,33.5252,16.9803,39.2914,19.1649,65.7809,94.0476,0,40.0193,0
ENST00000506339.HNRNPAB.107,132.504,251.813,132.333,137.231,195.632,152.684,273.584,261.001,127.939,182.681,80.4725,123.164,160.125,146.019,537.224,442.265,131.32,304.366,230.686,276.19,255.472,124.438
ENST00000304842.TPST1.118,19,50,13,39,49,19,72,59,35,38,15,5,2,9,77,77,2,46,47,54,54,22
ENST00000407280.IFI30.82,97,158,38,78,144,44,240,260,138,112,69,20,12,27,379,362,54,275,129,177,457,84
ENST00000434824.RNF148.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000395732.MIOX.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000428381.BACE1.14,0,0,0,0.00226515,0,0,0,0,13.016,0,0,0,0,0,2.77E-05,0,0,0,0,0,0,0
ENST00000392937.BACE1.14,15.7742,33.0329,12.6351,19.5832,41.0243,16.2486,65.3439,24.4058,13.9241,36.4266,6.86042,11,7,19.3201,59.4343,70.7127,6.34832,35.4313,29.0333,63.1266,57.1999,10.544
ENST00000271854.NUP210L.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000440970.SALL1.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000217159.SLCO4A1.30,4,14,3,12,9,1,12,12,5,5,1,1,0,4,29,10,4,8,13,11,13,4
ENST00000446477.PRRT4.25,5.39215,11,0,7.19254,17,7,23,20,12.6066,16.2178,11,0,3,3.58774,32,23,5,23,28,19.7754,17,6
ENST00000297579.DCAF13.16,14.0012,10.5452,3.5169,14.0103,24.5495,0,42.2878,24.4371,38.6225,31.6284,10.4747,0,3.49704,34.8959,82.8247,79.3233,0,31.6194,6.99281,49.0203,45.5632,24.5433
ENST00000375888.ACBD5.62,10.0084,38.9203,0,0,0,0,22.2698,0,34.0169,42.9055,13.7396,0,0,21.382,16.7083,45.0341,0,11.3799,32.0171,0,11.1871,0
ENST00000441250.NUDT22.11,6,9.7847,6,2.96747,6.37719,4.15977,12.9992,6.675,0,2.04145,0,2,3,2,0,4.44018,6,0,2.96925,0,3.19778,0
ENST00000634992.SPTY2D1OS.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000675687.LCOR.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000380476.EPHX2.104,0,2.20762,40.1434,0.597085,17.0844,0,55.4489,0,1.48E-06,0.000221103,8.94504,43,0,0,0.00103327,6.06067,7.63201,0,0.000316912,0,0.00350536,27.5652
ENST00000497194.IL18BP.14,24.1624,29.2551,4.94586,24.6383,48.3706,9.93178,64.5268,40.8919,16.0778,28.3767,8.3394,16.6731,5.81058,13.5084,82.458,46.0996,5.59251,37.941,38.4833,57.1034,60.1873,17.2876
ENST00000647468.SERAC1.1,35.6155,96.8542,17.3279,55.5696,69.5327,28.2954,146.265,147.033,42.7471,56.182,35.7305,19.3711,8.6196,66.8588,177.496,276.451,13.379,75.3388,96.5516,63.6539,139.961,40.654
ENST00000367315.TNNT2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000618911.NOP16.107,8.37556,0.006204,0.000784396,5.84469,23.5559,0.000714998,0.00316897,20.8446,0.00740235,4.66181,0.0085851,0,0,3.86674,0.00159856,35.7185,4.91868,9.75366,18.6307,0.00941175,14.4149,0.00189925
ENST00000296662.C5orf63.3,32.1508,46.4893,13.8056,18.1634,51.5356,15.4622,63.82,87.5406,33.0483,50.0708,9,8.33522,8.51913,21.0371,37.3971,125.198,13.6446,37.5075,27.07,40.9261,53.052,7.09744
ENST00000455059.ALG3.19,8.91284,6.85141,6.30022,29.5193,61.3435,12.8757,56.9362,25.6088,19.7092,14.3568,12.9084,0,2.62337,16.7927,24.2077,1.12E-07,0,40.2125,40.3546,1.09764,4.89E-06,7.67585
ENST00000545552.C2CD5.7,46.8804,42.4755,75.3601,50.5803,37.6551,28.6439,81.3719,98.6509,38.1037,68.6169,51.7915,26.1478,25.9231,15.8063,121.699,148.505,14.6188,67.5618,90.8071,90.5904,68.1092,14.2105
ENST00000333407.FAM83F.44,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,0
ENST00000518699.NKX6-3.46,13,12,2,5,2,5,10,3,1,5,2,4,13,13,7,8,13,10,8,1,8,5
ENST00000637762.CACNB4.2,0,0,0,0,0,0,0,0,0,1.14146,0,0,0,0,6.7112,0,0,0,0,0,0,11.3585
ENST00000582997.CYB561.32,0,2,0,0,0,0,1.39541,0,0,0,1.25E-06,0,0,5.88E-07,7.60497,0,0,0,3.51342,0,0,0
ENST00000328759.ZSWIM9.43,2,4.05765,3.02785,6.10626,5.03304,3,18.0723,3.04153,5,9.05847,4.04123,0,0.0383589,3,18.0627,3.25533,0,0,0.116084,2.18007,10.0397,2.03351
ENST00000319516.TFAP2A.35,0,0,0,0,0,0,0.00054847,0,0,0,0,0,0,0,0,0.00424071,0,0,0,0,0,0
ENST00000374399.NIPAL3.5,567,846,512.351,470.096,471.293,674,693.761,547.463,330.618,515.137,307,710,583.445,796,1490.55,899.593,938.398,807.574,721.628,447.073,938.185,245.183
ENST00000232607.UMPS.18,22,35,26,25,60,35,54,55,39,50,16,12,6,15,73,94,10,66,64,57,127,18
ENST00000594064.USF2.43,5.9303,2.95241,3.65128,4.84566,17.595,5.71903,31.5929,19.3131,12.6973,18.4615,12.0527,0,0,3.34889,38.1223,2.6905,2.75941,9.1812,11.5883,6.30661,5.80543,8.54068
ENST00000381480.DENND1C.74,839,1248,498,1071,1774,636,2528,1005,804,1393,517,338,121.997,782,2436,1343,340,1479,1877,1494,2302,500
ENST00000345254.SEC24C.26,381,489,196,333,621,246,923,634,288,505,175,58,46,219,1035,1066,154,774,498,626,922,197
ENST00000350766.MAPKAP1.8,303.199,73.2404,74.119,118.738,31.321,51.5787,207.342,276.9,108.469,215.652,119.788,0.0107917,51.2993,94.0309,421.285,473.381,162.33,162.662,195.311,218.401,181.892,88.9043
ENST00000675977.TRIM2.22,0,0,0,0,0,0,0,0,0,0,0,2.99434,0,0,27.4911,3.49449,2.47142,0,0,0,0,3.39942
ENST00000372676.WFDC2.30,6,12,1,5,9.07622,3.07036,21,10,7,5,4,1,1,1,31.1837,13,5,10,8,20,19,6
ENST00000252729.CACNG6.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000370626.AVPI1.17,25,26,11,23,19,15,62,37,28,27,10,5,4,17,86,58,15,36,35,23,42,17
ENST00000335025.PPIL2.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000381342.SNRPB.37,65.5242,63.8784,17.275,53.8973,103.982,23.0512,95.7931,127.358,103.595,80.2828,58.9913,3.23852,0,40.26,149.041,316.04,28.5759,83.7826,66.0605,85.2014,136.532,39.9385
ENST00000576616.SLC12A4.23,108.702,35.3781,57.553,112.792,245.833,56.9605,0.000494133,0.0431702,1.08E-08,67.3009,5.72E-06,52.7796,7.01E-07,0.000302174,364.791,0.000157528,95.6105,86.5549,78.0506,50.8237,104.519,0.677967
ENST00000541184.ZDHHC15.73,0,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,2,0,4,0,0
ENST00000399080.RAD51AP2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENST00000352456.HNRNPUL1.43,0,6.19468,0,1.40615,0,9.38273,0,0,0,0,0,0,0,0,0.00118095,17.8053,0,0,0,0,1.21E-05,0
ENST00000637633.AGPS.2,0,0,3.10E-08,57.7981,0,0.32452,0.692298,0.0590549,1.15E-06,0.000289255,42.074,11.1075,0.00257124,1.85E-06,0,0,0,0,0.158957,0,0,0
ENST00000571244.MMP12.14,0,0,0,1,0,1,0,0,1,1,1,0,0,2,6,0,0,0,0,0,0,0
ENST00000382164.DGKG.19,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0
ENST00000215904.PDXP.44,33,46,9,16,40,19,76,60,24,45,13,5,2,10,87,100,6,66,42,44,53,24
ENST00000611644.ERGIC2.7,0,56.2472,17.022,17.4082,19.9407,0,71.1421,44.5455,43.5348,0,0,24.1804,10.4603,40.2171,26.0214,51.3013,0,50.8292,0,16.9668,105.908,40.5346
ENST00000294517.AZIN2.5,251.894,543.419,386.434,231.283,280.27,378,361.267,481.668,261.921,327.213,339.829,485.519,288,494.747,1100,847.664,442.248,444.048,389.381,253.774,336.35,198
ENST00000420843.ARRB1.14,0,9.59007,11.9175,12.3862,34.2287,16.017,39.8403,6.56733,23.438,32.836,12.2923,7.12563,6.48374,10.3141,74.2523,49.9469,14.8618,51.6449,20.2902,59.5811,71.0987,19.5887
ENST00000358522.NRG2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000624492.GDF9.15,0,5.5,1.25611,0.5,0.0324647,7,0.749822,2.61464,0.5,6.80881,2,2,1.77341,2,2.3135,4.65406,5.06632,3.75927,0,0,0,1.5
ENST00000606117.SIRT5.35,0.813907,0,0,0,0,0,0,8.11958,0,3.56552,0,0,1.38169,0,5.2478,3.73853,0,0,0,0,4.67579,0
ENST00000425897.MARK2.11,42.5003,172.186,12.5875,63.9023,59.2037,2.86E-05,90.7331,17.1343,19.6295,158.13,0,2.48207,0,9.75269,124.993,130.424,1.84E-05,75.3439,106.443,0.000150133,63.3921,63.0978
ENST00000552789.LTA4H.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195352
ENST00000381558.TNNT3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000541887.ANAPC5.63,0,0,0,0,0,0,0,0,17.2812,0,12.0674,0,0,0,0,0,0,0,0,0,0,15.5772
ENST00000276173.RIPPLY1.4,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0
ENST00000334849.KRTAP19-7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000284957.RABGEF1.118,0,4.53E-06,0,0,0,0,5.94E-08,0,0,0,0.000413493,0,0,0,0,0,0,0,0,0,0,0
ENST00000261195.GYS2.7,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
ENST00000545418.BANF2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000540670.LONP1.74,0.00191961,34.3058,6.74832,27.4233,0.0538329,0,0,26.8152,18.8212,0,2.76996,1.33841,8.35807,5.9294,200.239,0.000139618,11.3682,33.5586,78.7159,0.000142744,4.76E-07,57.7419
ENST00000409636.HNRNPLL.6,22.2657,1.44E-06,0,14.3179,7.72342,1.14E-08,0.0135997,5.48E-06,0.134879,54.047,33.5295,15.9999,0,65.7487,0.00972044,9.84E-05,0,6.55086,185.736,0.000136289,0.408545,1.44E-07
ENST00000382369.C20orf96.37,0.000326664,10.4146,6.58181,32.3413,22.1022,14.1676,44.0565,28.5921,19.3522,2.72647,6.09245,0,4,0,8.28194,44.9025,2.89372,14.1862,53.2836,0,0.418664,7.60565
ENST00000592528.PLIN3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000679477.PPIL2.129,0,0,8.38212,0,3.42469,4.80159,0,0,0,16.9635,0,0,0,0,22.1902,0,0,9.09336,5.67548,4.79818,15.3846,0
ENST00000602858.LAMTOR5.33,0,0,1.42E-06,0,0,0,0,0,0,0,1.44E-06,0,0,0,0,0,0,0,0,0,0,0
ENST00000286307.LSM11.15,21,36,15,21,40,23,56,36,49,34,13,17,14,15,82,71,17,27,62,29,45,21
ENST00000392806.TMEM119.63,2,1,3,0,1,0,6,2,1,9,1,0,0,0,12,10,1,4,1,5,7,1
ENST00000542695.TCF7L2.17,3.05206,16.734,2.52729,2.91652,0,0,0,2.28709,0,0,0,0,0,0,7.717,0,4.83887,4.30774,0,10.7879,8.58334,0
ENST00000499666.LAMTOR3.13,35,30,17.5,19,55,15,69.5,78.5,42,40,15,5.5,5.5,17.5,67,133,11.5,51,38.5,54,72.5,16.5
ENST00000395572.SUN3.59,0,0,0,0,0,0,0,6.53116,0,0,0,0,0,0,0,6.39305,0,0,0,0,0,0
ENST00000377888.HTR4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000261461.PPP2R5A.41,459,441,251,358,545,215,880,667.825,455.939,483,142,109,65,213,885,1204,134,602,462,617,752,182
ENST00000594216.RAB11B.130,0,14.9387,0,5.22485,5.57314,3.32272,7.98787,10.3596,5.38099,5.88078,9.05709,0,0,0,33.0402,6.96503,5.72649,13.5318,11.3227,8.88578,22.1969,0
ENST00000369110.PREP.1,0,0,0,0,0,0,0,0,0.00739395,0,0,0,14.1836,6.02E-06,0,0,0.00354742,0,0,0,0,0
ENST00000604524.ZSWIM8.26,0,1.41E-07,0,0,1.67E-08,0.041555,0,0,59.0948,0,0,29.105,0,0,54.7061,0,0.340207,0,0,25.1123,0,0
ENST00000247883.TAS2R5.25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
ENST00000357537.GPALPP1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83462,0,0,9.14539,0,0,0,0,0
ENST00000371226.OMA1.5,154,166,144,132,140,114,188,294,170,159,74,65,85,228,355,424,132,207,191,154,250,64
ENST00000251453.RPS16.43,978.513,1425.94,496.206,814.852,1315.38,551.325,1488.61,2208.89,1283.48,1021.83,476.722,295.805,482,480.636,2507.36,3924.05,421.119,1399.85,1121.67,1033.69,1587.17,553.588
ENST00000287957.GATAD1.38,88,130,45,87,127,78,141,165,79,94,63,57,33,83,207,234,64,162,151,102,168,56
ENST00000409714.PPIG.2,6.70496,6.94958,0,0,6.23415,0,14.7656,0,0,12.4526,0,0,5.98783,0,0,10.0986,0,5.02448,0,4.57301,4.53174,0
ENST00000352855.CRHR1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
